id,text,label,category
d11a1b33-a4b4-4efe-a9a0-72f1412369b5,Delivery update: Your Amazon parcel is out for delivery and will reach today.,not_scam,e_commerce
9732a2b1-edfa-4d21-93a9-7614db112cff,Claim your reward of ₹50000 from PhonePe. Click http://verify-example-998.example to verify.,scam,lottery_reward
4b5fed1d-8172-4651-bff3-e34532959efa,Your Flipkart payment of ₹100 was successful. Thank you for shopping with us.,not_scam,e_commerce
41be151e-bf6f-477d-955a-ac92a2dd5f8a,Crypto CEO special offer: Double your Bitcoin instantly! Limited time.,scam,crypto_investment
af24f992-19e9-43d0-a2b3-51df52b215a3,Claim your reward of ₹999 from Flipkart. Click http://verify-example-1053.example to verify.,scam,lottery_reward
c1abf66b-ce78-41f3-8391-86cd3e38c004,Debit Alert: ₹5000 debited from your State Bank of India account at Flipkart Seller. Check app for details.,not_scam,banking_notifications
29927ab3-9b78-48e2-8f78-8005468a65f0,Your application for Software Intern at Flipkart has been received. We will update you soon.,not_scam,job_internship
876a9146-91b4-44b5-a168-06abd2305d1a,Claim your reward of ₹1999 from PhonePe. Click http://verify-example-1016.example to verify.,scam,lottery_reward
7d70f4cf-28fb-421f-ab57-d2491a8e0d69,Crypto CEO special offer: Double your Bitcoin instantly! Limited time.,scam,crypto_investment
4a84ce3c-fc32-4ed1-8f99-4cda54a261f0,Crypto CEO special offer: Double your Bitcoin instantly! Limited time.,scam,crypto_investment
e6c855c1-6a42-4cc9-b650-9d34deb6dd89,Flipkart Recruiter: Thank you for applying for Data Analyst Intern. Next steps will be shared via email.,not_scam,job_internship
c9d3f6ed-31c3-411b-a576-b61c1d3b07a6,Claim your reward of ₹4999 from Flipkart. Click http://verify-example-1192.example to verify.,scam,lottery_reward
f2116ccd-ff79-4e1f-9e67-fbb089baff9a,Invest ₹4999 and earn ₹20000 guaranteed in 30 days. Join our VIP group.,scam,crypto_investment
009c0909-e80f-447f-8372-f6c93effca75,Your application for Research Intern at TCS has been received. We will update you soon.,not_scam,job_internship
e1d4a1a9-a43a-4e56-8630-dae930a5f18b,Your application for Research Intern at Google has been received. We will update you soon.,not_scam,job_internship
604addb2-d972-45fb-84c2-aca38b474039,Your State Bank of India cheque book request has been processed. It will be delivered in 5 working days.,not_scam,banking_notifications
6db965be-863b-402a-91a1-43492737a22a,Your ICICI account will be blocked in 24 hours. Click here to verify your KYC: http://verify-example-196.example,scam,banking_payment
214c097c-93ae-4593-bf9e-811f63517370,Congratulations! Your number has been selected for a free iPhone 15. Pay delivery charge ₹299.,scam,lottery_reward
1a2c7df0-9f24-44ac-bdc5-5a64209ce20d,Infosys Recruiter: Thank you for applying for Data Analyst Intern. Next steps will be shared via email.,not_scam,job_internship
9de5d876-883e-4f88-8c08-f1e32ed818d4,Claim your reward of ₹999 from PhonePe. Click http://verify-example-887.example to verify.,scam,lottery_reward
10c68238-8032-4f7f-84b5-43dbd29fddc6,Offer: TCS internship guaranteed. Complete payment of ₹500 to reserve your seat.,scam,job_internship
17830068-c682-4bc9-8416-4cdfa18b1db3,Delivery update: Your Amazon parcel is out for delivery and will reach today.,not_scam,e_commerce
eb45494d-c8c6-4ba6-9a7b-69e3a6a45086,Return request for your t-shirt has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
87feb0bc-cfc6-4ee1-a376-11b2b5388ef7,You have been shortlisted for an internship at Wipro. Send Aadhaar and ₹2000 processing fee.,scam,job_internship
ee5ab303-1b15-4096-813c-f88bfd6ed0d2,Security Alert: Someone is trying to access your account. Provide OTP 093201 to stop it.,scam,otp_identity
776ca765-df85-4805-ae72-b5fcd887e13e,Crypto CEO special offer: Double your Bitcoin instantly! Limited time.,scam,crypto_investment
334744fc-233d-4891-8d92-17aef1ae4c27,Your Myntra order #284478 has been shipped. Track it via the Myntra app.,not_scam,e_commerce
6f76bc83-6178-4eb6-8b69-5b8de23fddf9,Congratulations! Your number has been selected for a free Samsung Galaxy. Pay delivery charge ₹2000.,scam,lottery_reward
7588c9e5-035a-41de-941b-8255b25451bf,Delivery update: Your Myntra parcel is out for delivery and will reach today.,not_scam,e_commerce
593d7da4-fa43-4820-ab5d-43d75c8fae39,"Hey, are we meeting at 18:45 today?",not_scam,casual_normal
6e131b96-842f-4029-92f4-9f7e2a58ad7b,High-return investment: Guaranteed 200% profit in 30 days. Invest now.,scam,crypto_investment
8b3ff2b3-fbe8-4ab9-a4af-e6e2bb549215,Flipkart Recruiter: Thank you for applying for Software Intern. Next steps will be shared via email.,not_scam,job_internship
3c900379-4b87-4483-80b5-54f0b754d516,Your State Bank of India account statement for July is ready to download from the official app.,not_scam,banking_notifications
14ded0b9-ade8-4351-85bc-ea98b2d324bf,Reminder: Your college assignment is due tomorrow.,not_scam,casual_normal
7918234c-5ee1-44d8-92b3-e6e1dc114642,Congratulations! Flipkart selected you for a work-from-home job. Pay registration fee ₹999 to confirm.,scam,job_internship
b9cfb11b-d005-4e92-87c3-37c8cf822542,You have been shortlisted for an internship at Amazon. Send Aadhaar and ₹500 processing fee.,scam,job_internship
b2defaad-82c2-4df7-a1e5-3f1021717813,Interview scheduled for 11 May at 15:45. Please bring your resume and ID proof.,not_scam,job_internship
8cbd71e6-8c2c-4450-b2fc-77398a299f67,Verify your account with this OTP: 153860. Do not share with anyone.,scam,otp_identity
82ac352b-cda4-4ded-8ed3-aea786d0a0c2,State Bank of India Alert: Suspicious login detected. Verify identity: http://verify-example-327.example,scam,banking_payment
a9446830-c672-4176-a6a9-16131f8e0e10,Limited offer: Put ₹500000 into our crypto plan and get 100000 back in 2 days.,scam,crypto_investment
250a69f0-127f-405c-989a-6f2d1685f938,Offer: Amazon internship guaranteed. Complete payment of ₹299 to reserve your seat.,scam,job_internship
fe9ca702-25f8-499f-a82f-1eda70f95a8b,You have been shortlisted for an internship at Infosys. Send Aadhaar and ₹199 processing fee.,scam,job_internship
c18ddcc4-1b05-4627-9d9a-5ff906cb546b,Security Alert: Someone is trying to access your account. Provide OTP 776296 to stop it.,scam,otp_identity
e85b2bb6-b5f0-4c4e-b5d1-69b2b1a0f4e6,You have been charged ₹1999 for a purchase you did not make. Cancel order: http://verify-example-380.example,scam,banking_payment
04545135-0df9-4b83-ac98-1e336542b2a5,Your application for Research Intern at Zoho has been received. We will update you soon.,not_scam,job_internship
96b78ab1-5e7e-443a-9f28-7148ae4a3d72,Reminder: Your college assignment is due tomorrow.,not_scam,casual_normal
f309f1d1-13df-43b1-af08-aa4e8c9e5ef5,Offer: Wipro internship guaranteed. Complete payment of ₹500 to reserve your seat.,scam,job_internship
98dbd13e-ad23-42ce-8f7b-0726be83e710,Your Flipkart order #860265 has been shipped. Track it via the Flipkart app.,not_scam,e_commerce
61c7d868-d4da-4f85-95f8-307cbbde7b2a,Return request for your sneakers has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
32091115-95bc-4a6d-b1cb-d361f030f19b,Can you send me the notes for Linear Algebra class?,not_scam,casual_normal
608ff54e-ca05-4ffc-8f5a-be48bad4d8bc,Your Axis Bank account statement for June is ready to download from the official app.,not_scam,banking_notifications
14794779-0cff-4ce5-85d7-68f4f38c7a64,Debit Alert: ₹750 debited from your ICICI account at BigMart. Check app for details.,not_scam,banking_notifications
041bcc38-2901-4907-ae81-cee461dc4a41,Your Amazon order #700041 has been shipped. Track it via the Amazon app.,not_scam,e_commerce
98634627-cc97-491e-bdbc-6c5153a88ec4,Limited offer: Put ₹4999 into our crypto plan and get 20000 back in 7 days.,scam,crypto_investment
81c21624-7f6b-4b5e-a319-9db9ef4d33be,Your Flipkart payment of ₹250 was successful. Thank you for shopping with us.,not_scam,e_commerce
61a8edc2-338f-440f-8530-79eca7ca3400,Can you send me the notes for Operating Systems class?,not_scam,casual_normal
6d58039c-b710-4b54-9368-67eae55bc85a,Reminder: Your college assignment is due tomorrow.,not_scam,casual_normal
151aa441-c45b-4070-8cb4-d75347f026f9,Congratulations! Amazon selected you for a work-from-home job. Pay registration fee ₹499 to confirm.,scam,job_internship
b5512b2b-c6b3-4ee5-ad06-b67927665b65,Can you send me the notes for Data Structures class?,not_scam,casual_normal
57630900-5cc1-4119-b370-e7758992814f,Don’t forget: birthday party at 7 PM tonight. Are you coming?,not_scam,casual_normal
bb1eb7c8-11b5-483c-8f73-1758ff012b44,Security Alert: Someone is trying to access your account. Provide OTP 648820 to stop it.,scam,otp_identity
66d8b4bf-def5-4dd0-8058-5b40d42836fb,Congratulations! Flipkart selected you for a work-from-home job. Pay registration fee ₹999 to confirm.,scam,job_internship
e51f18d4-819d-40df-bd6b-a5bd82ff5d7d,"Hey, are we meeting at 14:00 today?",not_scam,casual_normal
e058c2af-d4ea-45ec-8516-96e8a7df4a40,You won ₹9999 in the PhonePe Lucky Draw! Send account details to claim.,scam,lottery_reward
504b77e3-d521-4efe-956b-b16493ab2f80,Urgent hiring! Remote role at Wipro. Pay ₹299 and start immediately.,scam,job_internship
1b260c5e-fa74-447c-af32-34a73ed076b8,Your coding challenge link for Zoho has been shared. Complete it by 4 days.,not_scam,job_internship
0f104026-ccf9-4b09-866d-976034299584,Prize Winner: You have been selected for Samsung Galaxy. Provide bank details to receive ₹4999.,scam,lottery_reward
8c262800-12e0-43ec-a589-295e00ba36ee,Congratulations! Your number has been selected for a free iPhone 15. Pay delivery charge ₹299.,scam,lottery_reward
44249a43-3530-4d44-ae72-ad94893cc578,Don’t forget: birthday party at 7 PM tonight. Are you coming?,not_scam,casual_normal
98a8f9a2-a24a-4c5a-b58b-70835f244eea,You won ₹999 in the PhonePe Lucky Draw! Send account details to claim.,scam,lottery_reward
7aed9e2f-af31-4217-9060-87ed730d5311,Congratulations! Your number has been selected for a free MacBook Air. Pay delivery charge ₹999.,scam,lottery_reward
85ca6c84-0862-48d0-9ab7-ae8ec403af38,Your Amazon payment of ₹500 was successful. Thank you for shopping with us.,not_scam,e_commerce
e208fc0d-6bcb-4b7b-bec8-d0cb9a459b93,Your Axis Bank account statement for November is ready to download from the official app.,not_scam,banking_notifications
7d854a3c-1106-425c-b0ed-c9b29ae2aa09,Prize Winner: You have been selected for MacBook Air. Provide bank details to receive ₹500000.,scam,lottery_reward
6f30145e-995a-48f9-adf1-cd7042883fa7,"Hey, are we meeting at 14:30 today?",not_scam,casual_normal
c4d0c579-497e-4584-b9a3-e9c1466972a6,Your Myntra order #426011 has been shipped. Track it via the Myntra app.,not_scam,e_commerce
490391f2-0a9b-4450-9672-796a6a147e54,Your application for Software Intern at Amazon has been received. We will update you soon.,not_scam,job_internship
fa82233f-8302-49f3-b77f-ff6f1ff5c4c9,Your application for Data Analyst Intern at Google has been received. We will update you soon.,not_scam,job_internship
96f0bc0d-0b67-4d9b-8026-ea8e1a13575c,Congratulations! Wipro selected you for a work-from-home job. Pay registration fee ₹499 to confirm.,scam,job_internship
a923ace2-e4ee-4a92-bef2-aad0e78bd672,Delivery update: Your Amazon parcel is out for delivery and will reach today.,not_scam,e_commerce
f6f43df3-fbc9-47ba-b5bb-e2ca339f4a3a,You have been charged ₹50000 for a purchase you did not make. Cancel order: http://verify-example-138.example,scam,banking_payment
5473344e-9e6a-4fad-860f-194e19be9085,Debit Alert: ₹250 debited from your SBI account at Zomato. Check app for details.,not_scam,banking_notifications
2cca673a-b54f-4b96-b7d7-2363ea6f6c67,Invest ₹9999 and earn ₹50000 guaranteed in 30 days. Join our VIP group.,scam,crypto_investment
4d1b59cc-5049-461a-abb2-e702af545d50,Amazon Recruiter: Thank you for applying for Research Intern. Next steps will be shared via email.,not_scam,job_internship
1f9c9730-9f91-400f-bb26-d8c86c190585,Prize Winner: You have been selected for iPhone 15. Provide bank details to receive ₹1999.,scam,lottery_reward
b6b411e4-83d5-43d2-b9e9-52a50fa415a1,Reminder: Your college assignment is due tomorrow.,not_scam,casual_normal
838ae0c3-a6df-4947-adf0-4a2ecf3cd0db,Debit Alert: ₹100 debited from your Axis Bank account at Flipkart Seller. Check app for details.,not_scam,banking_notifications
87ab2c33-3461-4e74-8390-bea4ee7371d3,Your SBI cheque book request has been processed. It will be delivered in 5 working days.,not_scam,banking_notifications
065de433-b1ed-41e4-90b6-f79e8304fa56,Your phone number will be suspended unless you verify now. Share your OTP: 497470,scam,otp_identity
17b9d55b-0d1a-4019-81b9-cd92860baa7a,Security Alert: Someone is trying to access your account. Provide OTP 365858 to stop it.,scam,otp_identity
ab56c1ad-4b90-49b5-85ad-a361c7273960,Delivery update: Your Myntra parcel is out for delivery and will reach today.,not_scam,e_commerce
5a9d3950-4fd9-4763-bbf1-9a8808356d83,Your application for Research Intern at Infosys has been received. We will update you soon.,not_scam,job_internship
511fd836-5223-404e-9108-d87b024469fb,Can you send me the notes for Data Structures class?,not_scam,casual_normal
e2d744e9-3566-49f2-8b32-834b525255b3,Return request for your t-shirt has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
5767f932-87e1-47e0-9516-8f8fb6315d1d,Your coding challenge link for Infosys has been shared. Complete it by 6 days.,not_scam,job_internship
a426d2ab-7e4d-45b0-9459-d135906890a7,Delivery update: Your Amazon parcel is out for delivery and will reach today.,not_scam,e_commerce
7fe3e626-6a08-4631-8697-fe41e373084f,Return request for your t-shirt has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
772ad04e-90dd-4e25-8a9b-c366d872abe6,Your State Bank of India cheque book request has been processed. It will be delivered in 5 working days.,not_scam,banking_notifications
23c1a82e-fb9a-47b0-be75-7347849327ed,Don’t forget: birthday party at 7 PM tonight. Are you coming?,not_scam,casual_normal
1e43e00f-5062-4a25-945b-7b0faf5b9041,Your Axis Bank cheque book request has been processed. It will be delivered in 5 working days.,not_scam,banking_notifications
7214d5f5-8714-46b9-af79-23940ab7c15b,ICICI Alert: Suspicious login detected. Verify identity: http://verify-example-229.example,scam,banking_payment
1738be33-ac63-44c9-8e42-6c81cd5bcad3,Congratulations! Your number has been selected for a free iPhone 15. Pay delivery charge ₹500.,scam,lottery_reward
aec84676-ad1c-42b2-8e3c-1ea135cbe2e5,Offer: Infosys internship guaranteed. Complete payment of ₹999 to reserve your seat.,scam,job_internship
728f55fa-f932-421a-8e4d-4a03c87fd647,Your coding challenge link for Infosys has been shared. Complete it by 1 days.,not_scam,job_internship
dd7bb1de-4f2e-4e90-aa6d-4b8024c4ee5a,Prize Winner: You have been selected for MacBook Air. Provide bank details to receive ₹50000.,scam,lottery_reward
117a806a-c25a-46cd-88eb-f20bea487be3,Return request for your backpack has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
6fbed01b-b8f2-4d71-ba71-718b1f83dc52,Your Amazon order #448162 has been shipped. Track it via the Amazon app.,not_scam,e_commerce
8d0067d2-fbb4-45d1-9ff1-03ca2c4b8c47,Debit Alert: ₹500 debited from your ICICI account at BigMart. Check app for details.,not_scam,banking_notifications
4a6aa670-3ac1-4bee-89bf-96b870f88c32,Your Flipkart payment of ₹100 was successful. Thank you for shopping with us.,not_scam,e_commerce
da92a316-3dac-466e-8af5-591ca6a050d8,Your Flipkart order #721250 has been shipped. Track it via the Flipkart app.,not_scam,e_commerce
00d87c78-e530-4eb7-a09a-4156d558752c,Verify your account with this OTP: 850957. Do not share with anyone.,scam,otp_identity
f72272c3-f551-4130-a845-ceb2b9771ecf,ICICI Alert: Suspicious login detected. Verify identity: http://verify-example-121.example,scam,banking_payment
28004956-11a6-4a07-89c6-f4d55b0320d0,High-return investment: Guaranteed 50% profit in 7 days. Invest now.,scam,crypto_investment
94acccfc-5ed9-455d-a064-22299bb08df3,Your coding challenge link for Zoho has been shared. Complete it by 5 days.,not_scam,job_internship
f2c0b738-98d3-4c67-8105-85a8dd745bdb,Your Amazon order #427636 has been shipped. Track it via the Amazon app.,not_scam,e_commerce
81b5f0b5-044b-496e-95a7-7e61a67ee664,Limited offer: Put ₹999 into our crypto plan and get 50000 back in 2 days.,scam,crypto_investment
f8fa575e-c89e-44ef-a77a-5e054063bf71,Your HDFC account will be blocked in 2 hours. Click here to verify your KYC: http://verify-example-298.example,scam,banking_payment
a5bc8c66-bf23-4643-a215-4c5985af93e2,Unusual activity detected on your ICICI card. Your card is suspended. Update details now.,scam,banking_payment
2ad1aa7c-7208-46aa-92fb-0200ee813228,You have been shortlisted for an internship at TCS. Send Aadhaar and ₹500 processing fee.,scam,job_internship
53ee285c-3124-40fb-95ca-0df64e8addb0,Limited offer: Put ₹4999 into our crypto plan and get 100000 back in 7 days.,scam,crypto_investment
b93633f9-0b1b-4f6e-88a5-a47ddcd31ef0,Your SBI account statement for August is ready to download from the official app.,not_scam,banking_notifications
17e7d813-3834-4f5c-b793-4d73124169b0,Interview scheduled for 3 August at 17:30. Please bring your resume and ID proof.,not_scam,job_internship
70839cf8-8601-4002-b4ff-8e2ace0c9777,Urgent hiring! Remote role at Amazon. Pay ₹500 and start immediately.,scam,job_internship
b215dec6-659c-449c-999d-898b22d3d5f1,Verify your account with this OTP: 810539. Do not share with anyone.,scam,otp_identity
8fa306c4-fa29-4cb5-b30b-a3185143d047,Congratulations! Zoho selected you for a work-from-home job. Pay registration fee ₹499 to confirm.,scam,job_internship
6dfd3b1c-a177-47e9-a2de-ba203a7c472c,Your application for Software Intern at TCS has been received. We will update you soon.,not_scam,job_internship
18d5d85d-6b7c-409c-8f7c-abc1a2276b92,"Hey, are we meeting at 15:30 today?",not_scam,casual_normal
30789eda-2cff-4830-9ce8-a19025fed37c,Important: Your PAN card will be disabled. Send OTP to update your account.,scam,otp_identity
6570a67d-33ca-48af-bfb4-e093fa3e322a,Crypto CEO special offer: Double your Bitcoin instantly! Limited time.,scam,crypto_investment
354e162c-7e70-4556-92f4-cc15362df0a5,Your Myntra order #252940 has been shipped. Track it via the Myntra app.,not_scam,e_commerce
a3b72d2b-6bce-4bc2-a494-dc07d347277e,Security Alert: Someone is trying to access your account. Provide OTP 366271 to stop it.,scam,otp_identity
1dbbc3ff-c813-44d5-a6dd-b3464ba3e9ca,Interview scheduled for 22 March at 12:30. Please bring your resume and ID proof.,not_scam,job_internship
58c4635f-a333-4e6a-950b-b0591d9c89b2,Your coding challenge link for Google has been shared. Complete it by 1 days.,not_scam,job_internship
94f0b4db-ff8e-4e27-97d9-eda4e78959af,Don’t forget: birthday party at 7 PM tonight. Are you coming?,not_scam,casual_normal
3d6c8d35-e91f-4933-8e3e-13b0a50e136a,Return request for your sneakers has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
98cb04b6-cb11-4521-8111-9ab3eb58e884,Debit Alert: ₹500 debited from your Axis Bank account at Local Store. Check app for details.,not_scam,banking_notifications
ae344480-287d-4dc6-85da-3de6b53d6d7b,Urgent hiring! Remote role at Amazon. Pay ₹2000 and start immediately.,scam,job_internship
e0904058-80b9-4014-a71a-bee5570dfa56,Prize Winner: You have been selected for Samsung Galaxy. Provide bank details to receive ₹999.,scam,lottery_reward
5d6218ed-9201-4f88-9cf4-59507b76ba5f,Delivery update: Your Myntra parcel is out for delivery and will reach today.,not_scam,e_commerce
48751c78-938e-46be-a5fe-4be90392716b,Your Amazon payment of ₹250 was successful. Thank you for shopping with us.,not_scam,e_commerce
9770368f-4134-4b4c-a033-9747423eb8c3,Congratulations! Your number has been selected for a free Samsung Galaxy. Pay delivery charge ₹299.,scam,lottery_reward
2c49908a-461c-4840-ae1e-ba3b16cd9e06,Reminder: Your college assignment is due tomorrow.,not_scam,casual_normal
16243111-f278-49bd-b506-2c67b8a12e94,Your SBI cheque book request has been processed. It will be delivered in 5 working days.,not_scam,banking_notifications
cb80fef1-a90a-4d94-b937-8d8e90ed60db,Don’t forget: birthday party at 7 PM tonight. Are you coming?,not_scam,casual_normal
71367e04-0f37-4afb-9932-2d7222f5c202,Your Flipkart payment of ₹250 was successful. Thank you for shopping with us.,not_scam,e_commerce
df448344-a238-43da-868c-9260e184793f,Verify your account with this OTP: 059702. Do not share with anyone.,scam,otp_identity
5edc32ee-5cd8-4f36-9b50-8ac78c2b6748,"Hey, are we meeting at 16:30 today?",not_scam,casual_normal
809aebe2-55eb-4df2-bf6e-c0c81511481a,Urgent hiring! Remote role at Flipkart. Pay ₹199 and start immediately.,scam,job_internship
606e9007-6d22-4155-b001-9a1754b3821d,Congratulations! Your number has been selected for a free iPhone 15. Pay delivery charge ₹500.,scam,lottery_reward
4c615ccc-2ee3-45f3-ad2d-074a1696eb8c,Interview scheduled for 9 March at 12:00. Please bring your resume and ID proof.,not_scam,job_internship
f33917bf-8266-41d4-a47e-38fca90b0603,You have been shortlisted for an internship at Wipro. Send Aadhaar and ₹499 processing fee.,scam,job_internship
28f729b3-210e-47d8-87a7-ae18930422e0,Don’t forget: birthday party at 7 PM tonight. Are you coming?,not_scam,casual_normal
2e6a076f-518b-4743-8b2a-e11494717156,Your coding challenge link for Google has been shared. Complete it by 3 days.,not_scam,job_internship
76e69266-b7c1-47f9-9f81-268fdb5f4736,Your HDFC account statement for February is ready to download from the official app.,not_scam,banking_notifications
c0eb9598-36e6-4e3f-a293-e002e091c639,Return request for your sneakers has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
0147d0eb-3462-42c9-b969-6942bb28d211,Interview scheduled for 24 August at 13:45. Please bring your resume and ID proof.,not_scam,job_internship
79a3388d-fcc1-4f72-aab6-49da8dc81ee8,Congratulations! Wipro selected you for a work-from-home job. Pay registration fee ₹500 to confirm.,scam,job_internship
1a62835b-c694-4193-b905-9e75a33497aa,Interview scheduled for 19 April at 9:30. Please bring your resume and ID proof.,not_scam,job_internship
73594a00-595f-4121-83d9-9aa2c8ad8799,You have been shortlisted for an internship at Amazon. Send Aadhaar and ₹500 processing fee.,scam,job_internship
2067bdb0-37ca-4a32-997c-fbba49a59afc,Axis Bank Alert: Suspicious login detected. Verify identity: http://verify-example-255.example,scam,banking_payment
b75a73af-728f-44c4-9852-8c6cc22271bf,Return request for your t-shirt has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
056c8368-23f6-455d-a7af-8a77e4102f0e,"Hey, are we meeting at 10:45 today?",not_scam,casual_normal
308daa55-5903-4633-91a2-4e12695e4e21,Your ICICI account will be blocked in 12 hours. Click here to verify your KYC: http://verify-example-150.example,scam,banking_payment
3f11f047-0cd7-4868-8d6e-b8e189734ebf,Prize Winner: You have been selected for iPhone 15. Provide bank details to receive ₹999.,scam,lottery_reward
9490443b-1a9d-4353-8029-21dea15f1317,Your application for Research Intern at Wipro has been received. We will update you soon.,not_scam,job_internship
10afe435-d0db-42e5-aa6f-6c8a1ef2e030,Your Axis Bank cheque book request has been processed. It will be delivered in 5 working days.,not_scam,banking_notifications
f7b3d00a-5467-4912-8a33-191490c6a637,Your application for Data Analyst Intern at Wipro has been received. We will update you soon.,not_scam,job_internship
775634d4-3a00-485f-8862-47ec6c205793,You have been charged ₹50000 for a purchase you did not make. Cancel order: http://verify-example-153.example,scam,banking_payment
7613e869-0a0d-4003-b0b8-5a23cb28df9a,Reminder: Your college assignment is due tomorrow.,not_scam,casual_normal
eecead68-b1c6-481c-a12d-0d9a02eae9cc,Your Myntra payment of ₹5000 was successful. Thank you for shopping with us.,not_scam,e_commerce
9e0f362a-b1c3-41a7-b44c-6a323faf8d7d,You won ₹4999 in the PhonePe Lucky Draw! Send account details to claim.,scam,lottery_reward
dbf75cff-403f-4f34-a548-2d764a5207e7,Urgent hiring! Remote role at TCS. Pay ₹299 and start immediately.,scam,job_internship
b15054f9-0206-4901-b72b-620b50c7d3bc,Prize Winner: You have been selected for MacBook Air. Provide bank details to receive ₹50000.,scam,lottery_reward
8d792c83-b73a-42ac-af1f-05da06ccb281,Crypto CEO special offer: Double your Bitcoin instantly! Limited time.,scam,crypto_investment
52999c7f-707c-44c2-821e-3cacf1983198,Invest ₹999 and earn ₹20000 guaranteed in 7 days. Join our VIP group.,scam,crypto_investment
b44098af-5fc2-4d03-8286-c0c0db03f191,Return request for your sneakers has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
f537f2ba-8b26-4883-a39d-b741c36e000d,₹100 credited to your Axis Bank wallet. Available balance updated.,not_scam,banking_notifications
7c223ae1-104c-451c-87e8-7266ac373ac1,Limited offer: Put ₹999 into our crypto plan and get 20000 back in 7 days.,scam,crypto_investment
91f92181-0cab-42da-b775-e583e5a221a9,Return request for your t-shirt has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
f7527202-db9d-4954-91b9-b304a1820201,Debit Alert: ₹5000 debited from your SBI account at Local Store. Check app for details.,not_scam,banking_notifications
7366662b-7cdc-4a02-9fed-b1300e21d50b,Offer: Amazon internship guaranteed. Complete payment of ₹299 to reserve your seat.,scam,job_internship
8ddc3d9d-64ef-4089-a4ac-3e5390c8604c,Congratulations! Zoho selected you for a work-from-home job. Pay registration fee ₹499 to confirm.,scam,job_internship
4a7bca40-468a-460e-b6a2-3ece424195f6,Security Alert: Someone is trying to access your account. Provide OTP 987610 to stop it.,scam,otp_identity
f66c6423-3413-4749-92e3-1f2be191c934,Congratulations! Your number has been selected for a free iPhone 15. Pay delivery charge ₹500.,scam,lottery_reward
e0554643-ecc9-4136-a5ed-c12b9cf0a85b,Can you send me the notes for Operating Systems class?,not_scam,casual_normal
cf309cce-6891-4ff6-a702-3c3c01fa62dd,Can you send me the notes for Data Structures class?,not_scam,casual_normal
716d30f2-6b38-49c9-9fd7-52ba425c5857,You won ₹9999 in the PhonePe Lucky Draw! Send account details to claim.,scam,lottery_reward
168f91e8-5e05-445b-bcb6-8b6c728d6370,Congratulations! TCS selected you for a work-from-home job. Pay registration fee ₹299 to confirm.,scam,job_internship
15a1fbaa-a13c-4183-bfc6-a54e399dd4eb,Debit Alert: ₹100 debited from your ICICI account at Flipkart Seller. Check app for details.,not_scam,banking_notifications
16259efa-7dfa-4ab5-8e24-2170e3751c64,You have been charged ₹4999 for a purchase you did not make. Cancel order: http://verify-example-81.example,scam,banking_payment
2e4d190a-54b7-416e-a979-f64761c2c4bc,Your phone number will be suspended unless you verify now. Share your OTP: 214257,scam,otp_identity
3b9a60b0-548e-46fa-9614-60fcbce22239,You won ₹4999 in the PhonePe Lucky Draw! Send account details to claim.,scam,lottery_reward
e5363ec3-b9bf-4716-8b93-ca82d374b886,Your coding challenge link for Wipro has been shared. Complete it by 5 days.,not_scam,job_internship
d5ee2ed1-a00b-4937-aee3-10a7aa26f153,Limited offer: Put ₹4999 into our crypto plan and get 100000 back in 30 days.,scam,crypto_investment
bd3053c4-03be-42e7-92be-76dd8b7adde2,Can you send me the notes for Linear Algebra class?,not_scam,casual_normal
6b0e25be-0d84-4640-915e-1faf87d091ae,Your Myntra payment of ₹750 was successful. Thank you for shopping with us.,not_scam,e_commerce
ccb9a266-eb45-426d-b093-8fb791eb7693,Important: Your PAN card will be disabled. Send OTP to update your account.,scam,otp_identity
f221f75a-dd7f-41dc-982c-951af4fae2b8,Your Amazon order #877005 has been shipped. Track it via the Amazon app.,not_scam,e_commerce
aaff5816-d924-4039-81da-e84597035b52,Your Amazon payment of ₹1000 was successful. Thank you for shopping with us.,not_scam,e_commerce
c419fd3c-7776-4f5a-ba2c-28cf6379a7c5,Offer: Flipkart internship guaranteed. Complete payment of ₹199 to reserve your seat.,scam,job_internship
a020b394-463f-4e40-b173-ac48157f2cfc,₹1000 credited to your Axis Bank wallet. Available balance updated.,not_scam,banking_notifications
a8872caf-22b7-4236-9678-c8be99907bb8,Return request for your t-shirt has been approved. Refund will be processed in 3–5 days.,not_scam,e_commerce
56d49bfe-c288-4dc4-94ee-31924be99078,Security Alert: Someone is trying to access your account. Provide OTP 587271 to stop it.,scam,otp_identity
b01a2690-0d9e-4a1f-9681-11f94e89d737,Don’t forget: birthday party at 7 PM tonight. Are you coming?,not_scam,casual_normal
90ab6557-fae2-4def-8bef-259488eab42f,Crypto CEO special offer: Double your Bitcoin instantly! Limited time.,scam,crypto_investment
